2901228,94437,777893
2901806,1532,493101
2901842,103,22267
2901870,6856,527435
2901954,1230868,776512
2902059,1283,141765
2902060,1283,141765
2902232,4238,778202
2902239,4238,778202
2902274,4238,778202
2902285,4238,778202
2902291,4238,778202
2902425,7447,682377
2902429,7447,682377
2902446,34597,42233
2902737,8873,73198
2902796,8211,11370
2902797,8211,11370
2902798,8211,11370
2902801,82809,619778
2902805,31711,242166
2902876,6944,24450
2902887,1796,82549
2903229,204815,684713
2903853,18746,776527
2903950,54725,290656
2903972,54725,290656
2903974,54725,290656
2903976,54725,290656
2903978,54725,290656
2903980,54725,290656
2903982,54725,290656
2903986,54725,290656
2903987,54725,290656
2903989,54725,290656
2903990,54725,290656
2903991,54725,290656
2903992,54725,290656
2903994,54725,290656
2903995,54725,290656
2904107,827,389857
2904108,827,389857
2904113,1230,87502
2904115,1230,87502
2904117,1230,87502
2904118,1230,87502
2904120,1230,87502
2904122,1230,87502
2904123,1230,87502
2904126,1230,87502
2904128,1230,87502
2904130,1230,87502
2904133,1230,87502
2904134,1230,87502
2904256,1466,100842
2904314,1230,14873
2904413,380,524
2904462,1032,776536
2904464,1032,776536
2904538,2453,305342
2904540,17199,834454
2904542,2453,305342
2904545,17199,834454
2904547,2453,305342
2904549,2453,305342
2904550,17199,834454
2904559,2453,305342
2904561,2453,305342
2904562,2453,305342
2904564,2453,305342
2904574,2453,305342
2904576,2453,305342
2904580,2453,305342
2904581,2453,305342
2904585,2453,305342
2904589,2453,305342
2904623,2453,305342
2904629,2453,305342
2904631,2453,305342
2904632,2453,305342
2904638,2453,305342
2904644,2453,305342
2904646,2453,305342
2904647,2453,305342
2904648,2453,305342
2904650,2453,305342
2904654,2453,305342
2904657,2453,305342
2904658,2453,305342
2904669,17343,743389
2904898,18471,10476
2905030,12132,13539
2905105,113461,770416
2905188,2224,37613
2905189,2224,37613
2905190,2224,37613
2905191,2224,37613
2905192,2224,37613
2905193,2224,37613
2905194,2224,37613
2905197,2224,37613
2905198,2224,37613
2905747,1193604,426249
2905748,1193604,426249
2905752,1193604,426249
2905753,1193604,426249
2905754,1193604,426249
2905755,1193604,426249
2905756,1193604,426249
2905757,1193604,426249
2905811,78021,694681
2905982,78021,386030
2906070,63914,451388
2906109,78021,368590
2906162,78021,563541
2906259,78021,563541
2906260,78021,563541
2906261,78021,563541
2906262,78021,563541
2906263,78021,563541
2906264,78021,563541
2906265,78021,563541
2906266,78021,563541
2906267,78021,563541
2906268,78021,563541
2906269,78021,563541
2906280,33663,508463
2906281,33663,508463
2906282,33663,508463
2906283,33663,508463
2906284,33663,508463
2906285,33663,508463
2906286,33663,508463
2906287,33663,508463
2906288,33663,508463
2906289,33663,508463
2906290,33663,508463
2906291,33663,508463
2906292,33663,508463
2906293,33663,508463
2906294,33663,508463
2906295,33663,508463
2906296,33663,508463
2906297,33663,508463
2906298,33663,508463
2906299,33663,508463
2906300,33663,508463
2906301,33663,508463
2906302,33663,508463
2906303,33663,508463
2906305,33663,508463
2906306,33663,508463
2906307,33663,508463
2906308,33663,508463
2906309,33663,508463
2906310,33663,508463
2906311,33663,508463
2906312,33663,508463
2906313,33663,508463
2906315,33663,508463
2906316,33663,508463
2906317,33663,508463
2906318,33663,508463
2906319,33663,508463
2906320,33663,508463
2906322,33663,508463
2906323,33663,508463
2906324,33663,508463
2906325,33663,508463
2906326,33663,508463
2906327,33663,508463
2906328,33663,508463
2906329,33663,508463
2906330,33663,508463
2906331,33663,508463
2906332,33663,508463
2906333,33663,508463
2906334,33663,508463
2906335,33663,508463
2906336,33663,508463
2906337,33663,508463
2906338,33663,508463
2906339,33663,508463
2906340,33663,508463
2906341,33663,508463
2906343,33663,508463
2906344,33663,508463
2906345,33663,508463
2906346,33663,508463
2906347,33663,508463
2906348,33663,508463
2906349,33663,508463
2906350,33663,508463
2906351,33663,508463
2906352,33663,508463
2906353,33663,508463
2906354,33663,508463
2906381,99141,763053
2906382,99141,763053
2906383,99141,763053
2906384,99141,763053
2906385,99141,763053
2906386,99141,763053
2906387,99141,763053
2906388,99141,763053
2906389,99141,763053
2906390,99141,763053
2906391,99141,763053
2906392,99141,763053
2906393,99141,763053
2906399,78021,741914
2906419,1219415,516065
2906420,1219415,516065
2906421,1219415,516065
2906422,1219415,516065
2906423,1219415,516065
2906424,1219415,516065
2906425,1219415,516065
2906426,1219415,516065
2906427,1219415,516065
2906428,1219415,516065
2906429,1219415,516065
2906430,1219415,516065
2906431,1219415,516065
2906432,1219415,516065
2906433,1219415,516065
2906434,1219415,516065
2906435,1219415,516065
2906436,1219415,516065
2906437,1219415,516065
2906438,1219415,516065
2906439,1219415,516065
2906440,1219415,516065
2906441,1219415,516065
2906442,1219415,516065
2906443,1219415,516065
2906444,1219415,516065
2906445,1219415,516065
2906446,1219415,516065
2906447,1219415,516065
2906448,1219415,516065
2906449,1219415,516065
2906450,1219415,516065
2906451,1219415,516065
2906452,1219415,516065
2906453,1219415,516065
2906539,78021,415978
2906614,78021,415978
2906754,78021,545497
2906755,78021,545497
2906756,78021,545497
2906757,78021,545497
2906758,78021,545497
2906759,78021,545497
2906760,78021,545497
2906761,78021,545497
2906762,78021,545497
2906763,78021,545497
2906764,78021,545497
2906765,78021,545497
2906766,78021,545497
2906767,78021,545497
2906768,78021,545497
2906769,78021,386030
2906770,78021,545497
2906776,78021,415978
2906777,6573,632357
2906778,78021,415978
2906779,78021,415978
2906780,78021,415978
2906781,78021,415978
2906782,78021,386030
2906783,78021,415978
2906784,78021,386030
2906785,78021,415978
2906786,78021,415978
2906787,78021,415978
2906788,78021,415978
2906789,78021,415978
2906790,78021,415978
2906791,78021,415978
2906792,78021,415978
2906793,78021,415978
2906794,78021,415978
2906795,78021,415978
2906796,78021,415978
2906797,78021,386030
2906798,78021,415978
2906799,78021,415978
2906800,78021,415978
2906801,78021,415978
2906802,78021,415978
2906803,78021,415978
2906804,78021,415978
2906805,78021,415978
2906806,78021,415978
2906807,78021,415978
2906808,78021,415978
2906809,78021,415978
2906810,78021,415978
2906811,78021,415978
2906812,78021,415978
2906813,78021,415978
2906814,78021,415978
2906815,78021,415978
2906816,78021,415978
2906817,78021,415978
2906818,78021,415978
2906819,78021,415978
2906820,78021,415978
2906821,78021,386030
2906822,78021,415978
2906823,78021,386030
2906824,78021,415978
2906825,78021,415978
2906826,78021,415978
2906827,78021,415978
2906828,78021,415978
2906829,78021,415978
2906830,78021,415978
2906831,78021,415978
2906832,78021,415978
2906833,78021,415978
2906834,78021,415978
2906835,78021,415978
2906836,78021,415978
2906837,78021,415978
2906838,78021,415978
2906839,78021,415978
2906840,78021,415978
2906841,78021,415978
2906842,78021,415978
2906843,78021,415978
2906844,78021,415978
2906845,78021,415978
2906846,78021,415978
2906847,78021,415978
2906848,78021,415978
2906849,78021,415978
2906850,78021,415978
2906918,78021,502429
2906919,78021,502429
2906920,78021,502429
2906921,78021,502429
2906922,78021,502429
2906923,78021,502429
2906924,78021,502429
2906925,78021,502429
2906926,78021,502429
2906928,78021,502429
2906929,78021,502429
2906930,78021,502429
2907095,13021,828595
2907101,44248,779006
2907102,20362,63665
2907103,20362,63665
2907104,20362,63665
2907105,20362,63665
2907106,20362,63665
2907107,20362,63665
2907108,20362,63665
2907109,20362,63665
2907110,20362,63665
2907111,20362,63665
2907311,1121635,517412
2907314,1121635,517412
2907316,1121635,517412
2907318,1121635,517412
2907320,1121635,517412
2907322,1121635,517412
2907323,1121635,517412
2907324,1121635,517412
2907325,1121635,517412
2907326,1121635,517412
2907328,1121635,517412
2907345,78021,368590
2907347,1121635,517412
2907471,1328,36914
2907545,1461,614911
2907546,1461,614911
2907706,1736,9382
2907724,38572,15914
2907844,11516,268982
2907845,11516,268982
2907846,11516,268982
2907847,11516,268982
2907848,11516,268982
2907849,11516,268982
2907851,11516,268982
2907852,11516,268982
2907853,11516,268982
2907854,11516,268982
2907856,11516,268982
2907857,11516,268982
2907859,11516,268982
2907860,11516,268982
2907863,11516,268982
2907864,11516,268982
2907866,11516,268982
2907867,11516,268982
2907868,11516,268982
2907869,11516,268982
2907870,11516,268982
2907881,78021,741911
2907894,588,71864
2907952,78021,741914
2907953,78021,741914
2907954,78021,741914
2907955,78021,741914
2907956,78021,741914
2907957,78021,741914
2907958,78021,741914
2907959,78021,741914
2907960,78021,741914
2907961,78021,741914
2907962,78021,741914
2907963,78021,741914
2907964,78021,741914
2907965,78021,741914
2907966,78021,741914
2907967,63914,451388
2907969,78021,741914
2907970,78021,741914
2907971,78021,741914
2907972,78021,741914
2907973,78021,741914
2907974,78021,741914
2907975,78021,741914
2907976,78021,741914
2907977,78021,741914
2907978,78021,741914
2907979,78021,741914
2907980,78021,741914
2907981,78021,741914
2907982,78021,741914
2907983,78021,741914
2907984,78021,741914
2907985,78021,741914
2907986,78021,741914
2907987,78021,741914
2907988,78021,741914
2907989,78021,741914
2907991,78021,741914
2907992,78021,741914
2908005,588,8989
2908032,12438,9024
2908035,12438,9024
2908040,12438,9024
2908042,12438,9024
2908043,1902,5143
2908045,12438,9024
2908046,12438,9024
2908047,12438,9024
2908048,12438,9024
2908049,12438,9024
2908051,12438,9024
2908053,12438,9024
2908056,1902,17170
2908057,12438,9024
2908058,12438,9024
2908059,12438,9024
2908060,12438,9024
2908121,78021,368590
2908158,78021,386030
2908159,78021,386030
2908160,78021,386030
2908161,78021,386030
2908162,78021,386030
2908163,78021,386030
2908164,78021,386030
2908166,78021,386030
2908167,78021,386030
2908168,78021,386030
2908169,78021,386030
2908171,78021,386030
2908172,78021,386030
2908173,78021,386030
2908174,78021,386030
2908175,78021,386030
2908176,78021,386030
2908179,78021,386030
2908180,78021,386030
2908181,78021,386030
2908182,78021,386030
2908183,78021,386030
2908184,78021,386030
2908185,78021,386030
2908186,78021,386030
2908187,78021,386030
2908188,78021,386030
2908189,78021,386030
2908190,78021,386030
2908191,78021,386030
2908192,78021,386030
2908193,78021,386030
2908194,78021,386030
2908195,78021,386030
2908196,78021,386030
2908197,78021,386030
2908198,78021,386030
2908199,78021,386030
2908200,78021,386030
2908201,78021,386030
2908202,78021,386030
2908203,78021,386030
2908204,78021,386030
2908205,78021,386030
2908206,78021,386030
2908207,78021,386030
2908208,78021,386030
2908209,78021,386030
2908210,78021,386030
2908211,78021,386030
2908212,78021,386030
2908213,78021,386030
2908216,78021,386030
2908222,3266,110670
2908411,2969,75490
2908431,78021,779247
2908432,78021,779247
2908433,78021,779247
2908434,78021,779247
2908435,78021,779247
2908436,78021,779247
2908440,63914,451388
2908441,63914,451388
2908442,63914,451388
2908443,63914,451388
2908444,63914,451388
2908445,63914,451388
2908446,63914,451388
2908447,63914,451388
2908448,63914,451388
2908449,63914,451388
2908450,63914,451388
2908451,63914,451388
2908452,63914,451388
2908453,63914,451388
2908454,63914,451388
2908455,63914,451388
2908456,63914,451388
2908457,63914,451388
2908458,63914,451388
2908459,63914,451388
2908480,78021,368590
2908481,78021,368590
2908482,78021,368590
2908483,78021,368590
2908485,78021,368590
2908486,78021,368590
2908487,78021,368590
2908488,78021,368590
2908489,78021,368590
2908490,78021,368590
2908491,78021,368590
2908492,78021,368590
2908494,78021,368590
2908495,78021,368590
2908496,78021,368590
2908497,78021,368590
2908498,78021,368590
2908499,78021,368590
2908500,78021,368590
2908501,78021,368590
2908502,78021,368590
2908503,78021,368590
2908504,78021,368590
2908505,78021,368590
2908506,78021,368590
2908507,78021,368590
2908508,78021,368590
2908509,78021,368590
2908510,78021,368590
2908511,78021,368590
2908512,78021,368590
2908513,78021,368590
2908514,78021,368590
2908516,78021,368590
2908517,78021,368590
2908518,78021,368590
2908519,78021,368590
2908628,20,50203
2908697,5151,643586
2908886,4495,595148
2908958,19277,529485
2909012,7447,487558
2909013,7447,487558
2909014,7447,487558
2909248,8549,10294
2909301,53122,744952
2909338,287,109091
2909341,287,109091
2909353,21165,598896
2909523,6067,475559
2909524,6067,475559
2909528,6067,475559
2909530,6067,475559
2909532,6067,475559
2909533,6067,475559
2909541,6067,475559
2909543,6067,475559
2909581,18750,779548
2909582,18750,779548
2909583,18750,779548
2909584,18750,779548
2909921,19498,463257
2909923,19498,463257
2909924,19498,463257
2909925,19498,463257
2909955,884,1701
2909956,884,1701
2909960,884,1701
2909961,884,1701
2909965,884,1701
2909967,884,1701
2909969,884,1701
2909997,879,95
2910001,879,95
2910005,879,95
2910007,879,95
2910009,879,95
2910010,879,95
2910015,879,95
2910017,879,95
2910019,879,95
2910022,879,95
2910024,879,95
2910038,202930,718032
2910084,64,272
2910101,62064,464052
2910103,62064,464052
2910104,64,272
2910134,62064,464052
2910140,62064,464052
2910143,62064,464052
2910159,62064,464052
2910167,62064,464052
2910169,62064,464052
2910171,62064,464052
2910177,62064,464052
2910178,62064,464052
2910179,62064,464052
2910185,62064,464052
2910187,62064,464052
2910204,62064,464052
2910206,62064,464052
2910208,62064,464052
2910209,62064,464052
2910210,62064,464052
2910215,62064,464052
2910216,62064,464052
2910218,62064,464052
2910219,62064,464052
2910220,62064,464052
2910222,62064,464052
2910223,62064,464052
2910226,62064,464052
2910227,62064,464052
2910228,62064,464052
2910230,62064,464052
2910232,62064,464052
2910233,62064,464052
2910234,62064,464052
2910239,62064,464052
2910241,62064,464052
2910242,62064,464052
2910244,62064,464052
2910246,62064,464052
2910248,62064,464052
2910249,62064,464052
2910250,62064,464052
2910252,62064,464052
2910254,62064,464052
2910255,62064,464052
2910256,62064,464052
2910257,62064,464052
2910260,335,209112
2910261,335,209112
2910262,335,209112
2910263,335,209112
2910264,335,209112
2910265,335,209112
2910266,335,209112
2910267,335,209112
2910269,335,209112
2910270,335,209112
2910272,335,209112
2910274,335,209112
2910277,335,209112
2910397,193,8963
2910398,193,8963
2910399,193,8963
2910400,193,8963
2910604,119598,508442
2910605,119598,508442
2910606,119598,508442
2910607,119598,508442
2910608,119598,508442
2910609,119598,508442
2910913,380,3036
2910915,380,3036
2910916,380,3036
2910918,380,3036
2910919,380,3036
2910923,380,3036
2910925,380,3036
2910926,380,3036
2910927,380,3036
2910932,380,3036
2910992,1229,338766
2911070,44248,746476
2911100,1114366,212231
2911183,2047,297580
2911184,2047,297580
2911185,2047,297580
2911291,193,8012
2911292,193,8012
2911297,193,8012
2911458,12438,2959
2911730,18658,746062
2911738,7144,787009
2911750,239021,737780
2911781,450,514439
2911850,1067,196
2911851,1067,196
2911871,111198,28151
2911872,111198,28151
2911873,111198,28151
2911874,111198,28151
2912400,4784,13466
2912401,4784,13466
2912402,4784,13466
2912403,4784,13466
2912404,4784,13466
2912405,4784,13466
2912406,4784,13466
2912407,4784,13466
2912408,4784,13466
2912409,4784,13466
2912411,4784,13466
2912419,4784,13466
2912422,4784,13466
2912423,4784,13466
2912424,4784,13466
2912425,4784,13466
2912509,504,10164
2912619,7144,849283
2912810,1986,580917
2912818,1986,580917
2912820,1986,580917
2912822,1986,580917
2912921,3019,325789
2912922,3019,325789
2912923,3019,325789
2912924,3019,325789
2912925,3019,325789
2912926,3019,325789
2912927,3019,325789
2913058,5576,7551
2913059,5576,7551
2913061,5576,7551
2913085,935624,780198
2913086,935624,780198
2913087,935624,780198
2913088,935624,780198
2913089,935624,780198
2913092,35029,499790
2913114,1139812,818587
2913316,7144,16668
2913317,7144,16668
2913319,7144,16668
2913320,7144,16668
2913321,7144,16668
2913324,7144,16668
2913325,7144,16668
2913326,7144,16668
2913327,7144,16668
2913328,7144,16668
2913330,7144,16668
2913331,7144,16668
2913333,7144,16668
2913335,7144,16668
2913336,7144,16668
2913366,85096,261047
2913368,85096,261047
2913369,85096,261047
2913370,85096,261047
2913371,85096,261047
2913373,85096,261047
2913374,85096,261047
2913377,85096,261047
2913390,31,773655
2913391,4937,551804
2913400,47879,521531
2913417,7144,48382
2913419,7144,48382
2913422,7144,48382
2913426,14888,10877
2913433,7144,48382
2913486,33663,653746
2913487,33663,653746
2913488,33663,653746
2913501,103,853673
2913508,78021,796604
2913522,6573,361263
2913554,11065,26791
2913595,55636,1967
2914020,2224,615677
2914061,1470,290720
2914065,1470,290720
2914066,1470,290720
2914152,64,760688
2914155,3042,285337
2914157,3042,285337
2914160,8189,11130
2914165,21708,113332
2914305,10592,107857
2914411,501,472497
2914412,501,472497
2914413,501,472497
2914414,501,472497
2914415,501,472497
2914418,501,472497
2914421,501,472497
2914422,501,472497
2914425,501,472497
2914426,501,472497
2914427,501,472497
2914428,501,472497
2914429,501,472497
2914431,501,472497
2914432,501,472497
2914434,501,472497
2914435,501,472497
2914437,501,472497
2914439,501,472497
2914440,501,472497
2914442,501,472497
2914443,501,472497
2914444,501,472497
2914445,501,472497
2914446,501,472497
2914447,501,472497
2914452,1005,8645
2914453,1005,8645
2914480,448,1683
2914485,448,1683
2914486,448,1683
2914758,1271,15720
2914763,1271,15720
2914765,1271,15720
2914875,5064,6022
2914910,12077,812
2914926,1986,9689
2914984,104505,54504
2915149,33663,58649
2915185,2224,615677
2915189,2224,615677
2915191,2224,615677
2915194,2224,615677
2915197,2224,615677
2915468,85,730506
2915469,85,730506
2915470,85,730506
2915471,85,730506
2915667,54014,821792
2915734,2231,9602
2915893,1466,166775
2915894,1466,166775
2915895,1466,166775
2915899,1466,166775
2915901,1466,166775
2915903,1466,166775
2915935,17199,280005
2915998,1736,12597
2916000,1736,12597
2916003,1736,12597
2916006,1736,12597
2916008,1736,12597
2916010,1736,12597
2916013,1736,12597
2916018,1736,12597
2916022,1736,12597
2916025,1736,12597
2916132,163671,613004
2916133,163671,613004
2916134,163671,613004
2916135,163671,613004
2916136,163671,613004
2916137,12900,40775
2916138,163671,613004
2916158,2231,86299
2916197,2047,781003
2916204,2047,781003
2916206,78021,781004
2916207,78021,781004
2916208,78021,781004
2916210,78021,781004
2916211,78021,781004
2916212,78021,781004
2916213,78021,781004
2916215,78021,781004
2916218,78021,781004
2916219,78021,781004
2916221,110001,450341
2916287,4944,15389
2916288,4944,15389
2916289,4944,15389
2916290,4944,15389
2916291,4944,15389
2916292,4944,15389
2916293,4944,15389
2916294,4944,15389
2916461,8189,11130
2916538,2231,1537
2916624,41686,596670
2916625,41686,596670
2916706,17288,412012
2916725,5049,653591
2916727,5049,653591
2916798,879,276902
2916800,879,276902
2916801,879,276902
2916802,879,276902
2916803,879,276902
2916804,879,276902
2917006,335,429351
2917391,4430,33016
2917394,4430,33016
2917395,4430,33016
2917400,78021,844721
2917844,4736,345921
2918071,382,4587
2918075,382,4587
2918076,382,4587
2918077,382,4587
2918079,382,4587
2918080,382,4587
2918083,382,4587
2918090,382,4587
2918091,382,4587
2918092,382,4587
2918094,382,4587
2918105,382,4587
2918106,382,4587
2918190,192,484718
2918240,9205,115290
2918297,3968,572299
2918298,3968,572299
2918299,3968,572299
2918304,3968,572299
2918329,3968,572299
2918334,4944,9087
2918336,4944,9087
2918339,4944,9087
2918340,4944,9087
2918342,4944,9087
2918473,973,18823
2918678,3968,572299
2918680,3968,572299
2918686,3968,572299
2918687,17199,51491
2918692,3266,50778
2918963,1736,13853
2918964,1736,13853
2918965,1736,13853
2918966,1736,13853
2918967,1736,13853
2918968,1736,13853
2918969,1736,13853
2918970,1736,13853
2918971,1736,13853
2918972,1736,13853
2918973,500,18172
2918974,1736,13853
2918979,1736,13853
2918982,1736,13853
2918987,1736,13853
2918988,1736,13853
2918994,1736,13853
2919012,54693,282984
2919161,6968,263115
2919455,1244,58427
2919461,1244,58427
2919463,1244,58427
2919464,1244,58427
2919469,2773194,782027
2919484,2773194,782027
2919486,2773194,782027
2919487,2773194,782027
2919489,2773194,782027
2919496,9137,921
2919497,9137,921
2919513,9137,921
2919515,9137,921
2919518,9137,921
2919519,9137,921
2919522,9137,921
2919541,9137,921
2919544,9137,921
2919547,9137,921
2919548,9137,921
2919549,9137,921
2919550,9137,921
2919552,9137,921
2919557,9137,921
2919558,9137,921
2919564,9137,921
2919567,9137,921
2919568,9137,921
2919577,9137,921
2919596,49835,23378
2919632,9137,921
2919634,9137,921
2919635,9137,921
2919637,9137,921
2919638,9137,921
2919639,9137,921
2919640,9137,921
2919641,9137,921
2919660,177443,238382
2919665,177443,238382
2919667,33,16901
2919719,7144,78388
2919720,7144,78388
2919727,1269,581
2919868,85096,521029
2920020,51391,782154
2920021,51391,782154
2920025,51391,782154
2920283,9466,10134
2920287,9466,10134
2920291,9466,10134
2920294,9466,10134
2920296,9466,10134
2920297,9466,10134
2920298,9466,10134
2920299,9466,10134
2920300,9466,10134
2920310,9466,10134
2920314,51297,782216
2920359,109,49051
2920361,109,49051
2920366,109,49051
2920376,102786,751109
2920377,102786,751109
2920379,102786,751109
2920380,102786,751109
2920381,102786,751109
2920382,102786,751109
2920383,102786,751109
2920384,102786,751109
2920385,102786,751109
2920389,102786,751109
2920390,102786,751109
2920391,102786,751109
2920392,102786,751109
2920393,102786,751109
2920394,102786,751109
2920395,102786,751109
2920583,7447,651610
2920888,42545,817375
2920952,16475,58604
2920978,27504,44232
2921152,102786,751109
2921180,102786,751109
2921190,102786,751109
2921199,11024,644092
2921201,11024,644092
2921202,11024,644092
2921203,11024,644092
2921236,102786,751109
2921247,102786,751109
2921278,102786,751109
2921280,102786,751109
2921282,102786,751109
2921646,11318,9326
2921652,1229,65796
2921822,10742,200761
2921830,10742,200761
2921861,80167,837542
2922077,2922084,782710
2922079,2922084,782710
2922085,2922084,782710
2922087,2922084,782710
2922089,2922084,782710
2922183,64,2331
2922241,11064,581734
2922242,11064,581734
2922243,11064,581734
2922244,11064,581734
2922249,11064,581734
2922250,11064,581734
2922251,11064,581734
2922252,11064,581734
2922253,11064,581734
2922254,11064,581734
2922255,11064,581734
2922256,11064,581734
2922257,11064,581734
2922258,11064,581734
2922259,11064,581734
2922260,11064,581734
2922261,11064,581734
2922262,11064,581734
2922263,11064,581734
2922264,11064,581734
2922265,11064,581734
2922266,11064,581734
2922267,11064,581734
2922268,64,2331
2922271,64,2331
2922278,64,2331
2922280,64,2331
2922284,64,2331
2922347,67773,49948
2922348,41686,100960
2922372,9048,9357
2922476,287,782805
2922627,650,41496
2922629,650,41496
2922638,650,41496
2922643,650,41496
2922644,650,41496
2922645,650,41496
2922657,38940,5718
2922660,2628,62215
2922664,2232,11971
2922754,21111,782876
2922755,21111,782876
2922757,21111,782876
